CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1442450	866334	CHEMBL1442450	866334		SID4244613	433.57	2.36	167.75	0	Cn1ccnc1SCC(=O)Nc2ccc3nc(SCC(=O)NC4CC4)sc3c2	11926272	IC50	=	29918	nM	4.52	IC50	=	29.918	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1442450	866334	CHEMBL1442450	866334		SID4244613	433.57	2.36	167.75	0	Cn1ccnc1SCC(=O)Nc2ccc3nc(SCC(=O)NC4CC4)sc3c2	11467829	IC50	=	8995	nM	5.05	IC50	=	8.995	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1700347	1081078	CHEMBL1700347	1081078		SID92764145	518.55	.99	141.12	1	CC1CCOC(=O)C=CC=CC(=O)OC2CC3OC4C=C(C)C(O)CC4(COC(=O)C1O)C2(C)C35CO5	11467895	IC50		49729	nM		IC50		49.729	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1610025	1033909	CHEMBL1610025	1033909		SID87342865	445.47	4.35	189.49	0	CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c4nonc4c1[N+](=O)[O-]	7465142	IC50	=	10472	nM	4.98	IC50	=	10.472	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1447888	871772	CHEMBL1447888	871772		SID49668006	408.36	2.6	137	0	COc1ccc2[nH]c(C(=O)O)c(CCN3C(=O)c4ccc(cc4C3=O)C(=O)O)c2c1	11467722	IC50	=	433.08	nM	6.36	IC50	=	.43308	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1447888	871772	CHEMBL1447888	871772		SID49668006	408.36	2.6	137	0	COc1ccc2[nH]c(C(=O)O)c(CCN3C(=O)c4ccc(cc4C3=O)C(=O)O)c2c1	11926165	IC50	=	1429	nM	5.85	IC50	=	1.429	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1451470	875354	CHEMBL1451470	875354		SID17511378	513.39	5.28	97.65	2	Clc1ccc(cc1Cl)c2oc(\C=C(/C(=O)NCc3cccnc3)\S(=O)(=O)c4ccccc4)cc2	11471525	IC50		26682	nM		IC50		26.682	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1414311	838195	CHEMBL1414311	838195		SID47198049	271.1	2.42	41.9	0	COC1=NN(C(=O)C(=C1Cl)Cl)c2ccccc2	11471412	IC50		49730	nM		IC50		49.73	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1443188	867072	CHEMBL1443188	867072		SID50085479	499.56	4.4	88.6	0	CN(CC(=O)Nc1ccccc1Cl)C(=O)COC(=O)c2nc(Cl)c(Cl)c(Cl)c2Cl	11467881	IC50		49751	nM		IC50		49.751	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1448093	871977	CHEMBL1448093	871977		SID49735153	447.59	3.52	77.94	0	O=C(N1CCC(CC1)N2CCCCC2)c3ccc4S\C(=C/c5ccccc5)\C(=O)Nc4c3	11467720	IC50	=	4514	nM	5.35	IC50	=	4.514	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1867341	1207912	CHEMBL1867341	1207912		SID99361072	278.24	2.5	142.72	0	[O-][N+](=O)c1ccc(Sc2ccncn2)c(c1)[N+](=O)[O-]	11467922	IC50		49722	nM		IC50		49.722	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL2001648	1322939	CHEMBL2001648	1322939		SID99355762	292.37	1.62	48.06	0	CC(=O)OC1CC2OC3C=C(C)CCC3(C)C1(C)C24CO4	11471511	IC50		49756	nM		IC50		49.756	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1504077	927961	CHEMBL1504077	927961		SID49721823	405.83	3.76	97.4	0	Fc1ccc(NC(=O)c2nc(ncc2Cl)S(=O)(=O)Cc3ccccc3)cc1	7461637	IC50	=	5432	nM	5.27	IC50	=	5.432	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1517381	941265	CHEMBL1517381	941265		SID56317274	439.83	1.48	156.06	0	[O-][N+](=O)c1cc(\C=C\2/SC(=O)N(CCNC(=O)C3=COCCO3)C2=O)ccc1Cl	11471398	IC50		49756	nM		IC50		49.756	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL2005437	1326728	CHEMBL2005437	1326728		SID14730331	363.41	4.87	88.03	0	Cc1cccc(C)c1n2c(C)cc(\C=N/Nc3ccc(cn3)[N+](=O)[O-])c2C	7465126	IC50	=	4044	nM	5.39	IC50	=	4.044	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1579152	1003036	CHEMBL1579152	1003036		SID17515680	415.44	4.49	81.03	0	O=C(\C(=C\c1occc1)\N2C=CC=CC2=C(C#N)C#N)c3ccc(cc3)c4ccccc4	11467894	IC50		49771	nM		IC50		49.771	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1878940	1219511	CHEMBL1878940	1219511		SID89855900	370.24	4.27	57.74	0	Clc1cc(Cl)cc(CN2Cc3cnnn3c4ccccc4C2C#N)c1	11471407	IC50		49751	nM		IC50		49.751	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1372920	796804	CHEMBL1372920	796804		SID49665355	323.73	3.77	57.61	0	Oc1ccc2C(=O)N(C(=O)c3cccc1c23)c4ccc(Cl)cc4	11395077	IC50	=	19116	nM	4.72	IC50	=	19.116	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1607132	1031016	CHEMBL1607132	1031016		SID24805810	280.32	4.04	48.03	0	CCC(=O)c1oc(\C=C\c2nc3ccccc3n2C)cc1	7465108	IC50	=	5112	nM	5.29	IC50	=	5.112	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1527994	951878	CHEMBL1527994	951878		SID22406124	358.27	5.31	20.31	1	CCN(CC)c1ccc(\C=C\C(=O)c2ccc(Br)cc2)cc1	11395109	IC50	=	8450	nM	5.07	IC50	=	8.45	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1375338	799222	CHEMBL1375338	799222		SID24785920	320.26	3.62	68.3	0	CS(=O)(=O)c1nc(cc(n1)C(F)(F)F)c2ccc(F)cc2	11471455	IC50		17738	nM		IC50		17.738	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL167542	277191	CHEMBL167542	277191		SID24823305	226.23	2.64	71.84	0	Nc1ccc2c(Cc3cc(ccc23)[N+](=O)[O-])c1	7461650	IC50	=	6367	nM	5.2	IC50	=	6.367	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1465409	889293	CHEMBL1465409	889293		SID26658138	354.19	1.68	78.84	0	CCC(=O)Nc1ccc(cc1)C(=O)CN2N=CC(=C(Cl)C2=O)Cl	11467899	IC50		49742	nM		IC50		49.742	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1439847	863731	CHEMBL1439847	863731		SID16952548	409.89	4.9	96.25	0	Cc1nn(c(Cl)c1\C=C(/CC(=O)O)\c2nc3ccccc3s2)c4ccccc4	11395156	IC50	=	9264	nM	5.03	IC50	=	9.264	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1544131	968015	CHEMBL1544131	968015		SID24821079	344	2.87	32.67	0	Cc1ccc(cc1)N2N=CC(=C(Br)C2=O)Br	11471403	IC50		49746	nM		IC50		49.746	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1378904	802788	CHEMBL1378904	802788		SID51089083	419.43	1.89	196.48	0	[O-][N+](=O)c1ccccc1C(=O)Nc2nnc(SCC(=O)NCc3occc3)s2	11467730	IC50	=	2621	nM	5.58	IC50	=	2.621	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1397665	821549	CHEMBL1397665	821549		SID85147372	236.73	1.89	129.34	0	ClC1=NSSC1=Nc2nncs2	11467889	IC50		49761	nM		IC50		49.761	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL2144534	1416485	CHEMBL2144534	1416485		SID124755420	419.51	4.74	55.84	0	CCOC(=O)[C@]12Cc3cc(OC)ccc3[C@H]1N(C4CCCCC4)C(=O)c5ccccc25	11471503	IC50		49745	nM		IC50		49.745	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
