"rcdk.fp.extended_673","rcdk.fp.hybridization_512","MDEN.22","rcdk.fp.standard_398","nAtomP","MDEC.33","MLogP","rcdk.fp.hybridization_958","rcdk.fp.circular_593","SCH.5","rcdk.fp.circular_299","VCH.5","VC.5","rcdk.fp.extended_253","rcdk.fp.standard_256","rcdk.fp.hybridization_770","rcdk.fp.standard_116","VCH.7","nHBDon","C3SP2","C1SP2","rcdk.fp.extended_874","rcdk.fp.estate_35","rcdk.fp.extended_622","rcdk.fp.pubchem_696","WTPT.3","rcdk.fp.hybridization_839","rcdk.fp.standard_1016","rcdk.fp.circular_660","rcdk.fp.extended_66","VC.6","TopoPSA","rcdk.fp.extended_196","rcdk.fp.standard_286","rcdk.fp.hybridization_454","VP.4","rcdk.fp.hybridization_644","rcdk.fp.standard_728","WTPT.5","SCH.6","rcdk.fp.circular_423","SCH.7","rcdk.fp.hybridization_138","rcdk.fp.circular_714","rcdk.fp.extended_548","ATSp4","rcdk.fp.hybridization_795","rcdk.fp.pubchem_644","rcdk.fp.circular_261","rcdk.fp.circular_581","rcdk.fp.kr_3971","rcdk.fp.extended_372","rcdk.fp.extended_404","rcdk.fp.standard_902","rcdk.fp.standard_69","rcdk.fp.kr_3749","rcdk.fp.extended_572","rcdk.fp.extended_248","rcdk.fp.standard_408","MDEN.23","rcdk.fp.standard_841","C2SP2","VCH.6","MDEO.12","rcdk.fp.standard_622","rcdk.fp.kr_1438","ATSp1","SC.5","rcdk.fp.standard_782","ECCEN","rcdk.fp.standard_513","rcdk.fp.standard_14","rcdk.fp.standard_870","rcdk.fp.standard_602","rcdk.fp.extended_63","rcdk.fp.extended_814","rcdk.fp.kr_2949","rcdk.fp.kr_2673","rcdk.fp.circular_47","rcdk.fp.standard_673","rcdk.fp.standard_292","VPC.6","ATSp5","rcdk.fp.hybridization_335","rcdk.fp.circular_798","rcdk.fp.graph_469","rcdk.fp.extended_944","MDEC.23","WTPT.4","rcdk.fp.standard_748","rcdk.fp.extended_436","rcdk.fp.pubchem_260","SPC.6","VP.6","apol","rcdk.fp.maccs_43","naAromAtom","rcdk.fp.pubchem_259","VP.3","rcdk.fp.kr_161","rcdk.fp.hybridization_392","rcdk.fp.circular_886","rcdk.fp.extended_178","rcdk.fp.kr_3682","rcdk.fp.extended_258","MDEC.24","rcdk.fp.standard_910","rcdk.fp.kr_1148","ATSm1","rcdk.fp.standard_305","rcdk.fp.kr_3892","rcdk.fp.standard_793","Y"
0,0,0,0,14,16.4815963599087,2.78,1,0,0.142717450041797,0,0.0592008497187474,0.174531848886815,0,0,1,1,0.29406189393979,3,5,4,0,1,0,1,24.3341814762656,1,0,0,0,0,137,0,0,0,3.64644611668397,1,0,6.61866305866042,0.612493174625144,0,1.19168010930814,1,0,0,3602.57199986548,1,1,0,1,0,0,0,0,1,0,0,0,0,0.2,0,9,0.196779870992729,0.641293172823462,0,0,1980.3787497161,0.851727159092619,0,706,0,1,0,1,1,0,1,0,0,0,0,3.03184757856048,3078.98275460131,0,0,0,0,24.6760580779092,17.7155184176052,0,0,1,13.5705938481297,1.55193801449718,55.442688,0,15,0,5.13021580875564,0,1,0,0,0,0,0,0,1,36.1412438513396,0,0,0,"1"
1,0,0.25,0,25,8.35035018139726,3.22,0,0,0.117851130197758,0,0.0340206908719886,0.254240068570056,0,1,0,0,0.14306411282668,1,2,3,0,1,0,0,25.2932627347505,0,0,0,0,0.0158609583522956,97.65,0,0,0,3.76476676648208,1,0,6.03526809174055,0.423540242053219,0,0.491016383240435,0,0,0,4495.45571559801,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19,0.117628676390165,0.6,0,0,2726.6006595493,0.898271460983119,0,896,1,1,0,0,0,0,0,0,0,1,0,2.82420601727371,4218.34417788605,0,0,0,1,28.5336346736827,10.7106540176977,0,0,1,11.9646144710047,1.33553077915356,68.670274,0,23,1,6.02888857826634,0,1,0,0,0,0,0,0,0,59.3714895988643,1,0,0,"0"
1,0,0,0,14,5.08567526475977,2.01,0,0,0,0,0,0.158984933736083,0,1,0,0,0.0591479255010198,0,0,2,0,1,0,0,16.9215747866708,0,0,0,0,0,41.9,0,0,0,1.69216651576,1,0,6.55416111665525,0.147422993778617,0,0.253272483585759,0,0,0,1934.8706580665,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,8,0.0445750149549792,0.2,0,0,1168.26070541698,0.465056068962976,0,220,1,0,0,1,0,0,0,0,1,1,0,1.61585132163629,1480.75915396925,0,0,0,0,6.57792530609835,5.32909465008151,0,0,0,6.97415519829694,0.521721677945639,32.858344,0,12,0,2.94357586745413,0,1,0,0,0,0,0,0,0,34.6947984893324,0,0,1,"0"
1,1,0.111111111111111,0,9,10.388489446898,2.01,0,0,0,0,0,0.366487239320265,0,0,0,0,0.11576020984065,1,0,4,0,1,0,0,32.3548395931541,0,1,0,0,0,88.6,0,0,0,2.97254426308979,1,1,9.2251992282052,0.128694254495985,0,0.349891723126764,0,0,0,3039.81160141467,0,1,0,0,1,1,0,0,0,0,1,0,0,0.471404520791032,0,10,0.0417532026371515,0.90856029641607,0,0,1972.08897994713,0.817615247571377,0,748,1,0,0,0,0,0,0,1,0,0,0,3.42256528232792,2388.22201180829,0,0,1,0,10.2229664666562,10.5549671463687,0,1,0,10.6057026311203,0.829654454205635,55.329516,0,12,0,5.46618667851668,0,1,0,0,0,0,0,1,0,71.7425665852371,1,0,0,"0"
1,0,0,0,20,7.44892912545843,3.66,0,1,0,0,0,0.189701439284761,0,1,0,0,0.260739744157071,1,2,2,0,1,0,0,18.3832526944142,0,0,0,0,0,77.95,0,0,0,5.82591583124241,1,0,10.0273527614576,0.411054415864798,0,0.53623483429669,0,0,0,4363.65759320673,0,1,0,1,0,1,0,0,1,0,1,0,0,0.298142396999972,0,12,0.238011217343201,0,0,0,2600.02521488106,0.4769678865943,0,1022,0,0,0,1,1,0,0,0,0,1,0,4.29811183993791,3721.16505624487,1,0,0,1,26.880377926209,5.18398529446496,0,0,0,10.0967078425568,2.54059718405536,72.900997,0,12,0,7.77356905662567,0,1,0,0,0,0,0,0,0,40.7566320133613,0,0,0,"1"
0,0,0.5,0,12,2.52506463582532,1.57,0,0,0,0,0,0.0721687836487032,0,0,0,1,0.0870536994609797,0,0,2,0,1,0,0,24.9892275888823,0,0,0,0,0,137.36,0,0,0,2.2256147497745,0,0,12.1491955511033,0.170103454359943,0,0.198848726213011,0,0,0,1737.38021145606,0,0,0,1,0,1,0,0,1,0,0,0,0,0.583724393870916,0,7,0.0433012701892219,0,0,0,1151.65278219663,0.370790811898598,0,302,0,0,0,1,1,0,0,0,0,0,0,1.62565498939459,1414.94478556372,0,0,0,1,9.09471544232682,9.70337842494091,0,0,0,4.96163366052537,0.887798901150323,32.108758,0,12,0,3.28523044006787,0,0,0,1,0,0,0,0,0,29.6655503857197,0,0,0,"0"
0,0,0,0,3,3.07015338314314,2.89,0,1,0.058925565098879,0,0.058925565098879,1.17745274920437,0,0,0,0,1.06342902735566,0,1,1,0,1,0,0,11.476068879737,0,1,0,1,0.442721781114527,48.06,0,0,0,5.1424613146866,1,1,0,0.706135130425538,0,1.92273380181934,0,0,0,3955.25629428381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.443469727268408,0.721124785153704,1,0,1686.23693536992,1.60757627552201,0,308,0,0,0,0,0,0,0,1,1,0,0,12.1742820370318,2816.77564346152,0,0,0,0,8.82600885245861,11.476068879737,1,0,0,20.6826512117432,2.55901900670307,49.131032,0,0,0,6.69032795497264,0,0,1,0,0,0,6.55185348552224,0,0,24.0978761421638,0,0,1,"0"
0,1,0.96548938460563,0,18,5.62453214962305,2.45,0,0,0,0,0,0.0935402363731747,0,1,0,0,0.0794848984086492,1,1,2,0,1,0,0,25.3372959910591,0,0,0,0,0.00721237204013192,97.4,0,1,1,2.71906743174533,1,0,9.22395636442804,0.253436787693276,0,0.355773464762801,0,0,0,3121.58760565621,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13,0.0742865494624976,0,1,0,1950.72792567868,0.540911802259213,1,647,1,0,0,0,1,1,0,0,0,0,0,1.75328129635479,2803.19543452473,0,0,1,0,16.4610375673386,7.55387130311165,0,0,1,8.95153767688628,0.969943566994421,51.691309,0,18,0,4.15936378234302,0,0,0,0,0,0,0,1,0,45.7460950957937,1,0,0,"1"
1,0,0,0,16,6.50012666034158,2.01,0,0,0.0785674201318386,0,0.0684653196881458,0.166784203665921,0,1,0,0,0.235366564736563,1,1,3,0,1,0,0,33.6150626471376,0,1,0,0,0,153.38,0,0,0,3.53212786773601,1,1,9.45738050087819,0.438349405734731,0,0.625795256782123,0,0,0,2933.13811588446,0,1,1,0,0,0,0,0,1,0,0,0,0,0.365148371670111,0,8,0.191954984449661,1.13807666095269,0,0,1914.13775009139,0.621176448412364,0,762,1,0,0,1,0,0,0,0,0,1,0,2.44732634603348,2472.8001260264,0,0,0,0,16.137295042355,18.5522463141514,0,0,0,8.945967987809,1.2232825261756,53.249102,0,6,0,5.16662634305345,0,1,0,0,0,0,0,0,0,49.3419270989149,1,0,0,"0"
0,1,1.65096362444731,0,23,7.45758640059428,2.89,1,0,0.0785674201318386,0,0.0322748612183951,0.176018657858303,0,0,1,0,0.220448847974887,1,3,3,0,1,0,0,20.5405727764677,1,0,0,0,0,84.83,0,0,0,3.1647389209351,1,0,15.706661927627,0.409426032059195,0,0.686541939762265,0,0,0,2983.44815860802,0,1,0,0,0,0,0,0,0,0,1,0,0,1.24381605845364,0,10,0.144893888220317,0,0,0,1800.31550516972,0.599781038874116,0,677,0,1,1,1,0,0,0,0,0,0,0,3.21486117363049,2599.26014921687,0,0,0,0,15.4999670803104,4.83391084884065,0,1,1,10.1512976337775,0.917146864164802,56.306653,0,17,1,4.50751845576825,1,1,0,0,0,0,0,0,0,30.3488395774643,0,0,0,"1"
1,0,0,0,32,7.92289558314745,3.88,1,0,0.144337567297406,0,0.0392837100659193,0.111369510365334,0,1,1,0,0.0800007152959279,0,4,2,0,1,0,0,14.0794501527407,1,0,0,0,0,81.03,0,0,0,3.34163251105243,0,0,8.45148440937599,0.370790811898598,0,0.310301219927633,0,0,1,4068.90263424488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.10737845306408,0.2,1,0,2349.36232062028,0.437278291185198,0,768,0,0,0,0,1,0,0,0,0,1,0,2.10118143059624,4025.73572097436,0,0,0,0,34.8580568694693,5.62796574336473,0,0,1,9.64937549827455,1.1761134969621,63.759481,0,17,0,4.90817514932231,0,1,0,0,1,0,0,0,0,34.6288789749113,0,0,0,"0"
1,0,1,0,11,6.25876418977079,2.67,1,0,0.117851130197758,1,0.0258198889747161,0.107271506429424,1,0,1,0,0.131227132617189,0,2,1,0,0,0,0,20.8417317039149,1,0,0,0,0,57.22,0,0,0,3.78099585765465,0,0,15.7890757353956,0.302749430154621,0,0.464041608148687,0,0,0,3794.29891449001,1,0,0,0,0,1,0,0,1,0,0,0,0,1.68179283050743,0,11,0.0830014020648758,0,0,0,1984.93727073997,0.302749430154621,0,440,1,1,0,0,0,0,0,0,0,0,0,3.11122287413071,3475.13177870858,0,0,0,0,22.8556289394861,0,1,0,1,9.66310387456731,1.61439034193635,50.208309,0,17,0,4.67638440083044,0,1,0,0,1,0,0,0,0,42.22580132208,1,0,0,"0"
1,0,0,0,22,12.9847044650591,2.89,0,0,0,0,0,0.140568474425642,0,0,0,0,0.163706187047748,1,4,2,0,1,0,1,13.8387184193477,0,0,0,0,0,57.61,0,0,0,3.03154928450786,1,0,3.51022717270885,0.243967307669903,0,0.577505322263599,1,0,0,3543.85422614117,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0.0866427971867192,0,0,0,1758.65326917368,0.573298263992042,0,420,1,0,0,0,0,0,1,0,1,0,0,2.93000079686318,3062.74414978559,0,0,0,0,24.2504823804318,7.80398120494061,0,0,1,13.1622541679189,1.30104320033053,44.03393,0,16,0,4.22141703392519,0,1,0,0,0,0,0,1,1,33.3963373157481,1,1,0,"0"
0,1,0,0,18,4.2413743419189,2.89,1,0,0.196418550329597,0,0.0590206908719886,0.0948193867805374,0,0,1,0,0.158280202798924,0,0,1,1,1,0,0,12.0454847639586,1,0,0,0,0,48.03,0,0,0,2.23639408295783,1,0,6.47456448918228,0.479942135209149,0,0.732599006301324,1,0,0,1855.55145165384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,13,0.132731248435954,0.333333333333333,0,0,1300.94169229529,0.360684976938511,0,430,0,0,0,0,0,0,0,0,0,0,0,1.38012814437525,1475.76711744263,0,0,0,0,15.0826818955371,5.57092027477632,0,0,1,6.1102395100716,0.735585171892737,44.392688,0,14,1,3.44112693714952,0,1,0,0,0,0,0,0,0,23.2688986736349,0,0,0,"1"
0,0,0,0,17,2.45254447815602,3.22,1,0,0,0,0,0.0569096546579562,0,0,1,0,0.0969034688003754,0,2,0,0,1,1,0,8.34284504133482,1,0,0,0,0,20.31,0,0,0,2.53163187957076,0,0,3.27032440729913,0.166666666666667,1,0.23848394329715,0,0,1,2095.87344428461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0555555555555556,0,0,0,1516.52083549131,0.201184463531091,0,491,0,0,0,0,0,0,0,0,0,0,0,1.41115784500364,1630.34272548338,0,0,0,0,17.615208704877,2.55565725956953,0,0,0,4.24874552229526,0.875925720323853,51.72786,0,12,0,4.10624098604919,0,1,0,0,1,0,0,0,0,66.3925401281328,0,1,0,"1"
0,0,0.5,1,15,3.55400779227996,1.79,0,0,0,0,0,0.109349354526647,0,0,0,0,0.0476549744244944,0,1,0,0,1,0,0,23.939076984799,0,0,0,0,0.0136851917594227,68.3,0,0,0,1.63654583911008,0,0,6.21461618411913,0.15137471507731,0,0.238770947575699,0,0,0,2038.27541033246,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0.0422115345075184,0,0,0,1258.46380943105,0.949358737117772,0,315,0,0,1,0,1,1,0,0,0,0,0,1.28393648763298,1776.33026307306,0,0,0,0,10.4778809540328,4.77143456514702,0,0,0,8.018173899772,0.657381558261584,35.386344,0,12,0,2.67876678182155,0,0,0,0,0,0,1.11664597110381,0,0,35.4048282682555,1,0,0,"0"
0,0,0,1,16,6.30529889831506,2.45,1,0,0.0785674201318386,1,0.0441941738241592,0.0797588984322123,0,0,1,0,0.232342834764855,1,4,0,0,1,1,0,10.4494510918861,1,0,0,0,0,69.16,0,0,0,2.37369406018893,0,0,5.5964969657026,0.358304985710177,0,0.660537267243986,0,0,0,1820.179879521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.150174595048435,0,0,0,1111.421744815,0.358304985710177,0,254,0,0,0,1,0,0,0,0,0,0,0,1.95203480173601,1324.42910140039,0,0,0,0,18.5621144039064,4.85295412618352,0,0,0,6.51514013926582,1.03748110755835,33.35193,0,12,0,3.13669353225649,0,0,0,0,0,0,0,0,0,19.2688986736349,0,0,0,"1"
1,0,0.125,0,11,5.20957287500097,2.23,0,0,0,0,0,0.157155912541075,0,1,0,0,0.0766092250846611,1,1,3,0,1,1,1,22.0197671465661,0,0,0,0,0,78.84,0,0,0,2.04455472230615,0,0,9.43937247526906,0.138888888888889,0,0.312988464263934,0,0,0,2209.73962913228,0,1,0,0,0,0,0,0,0,0,1,1,0,0.755928946018455,0,8,0.0422115345075184,0,0,0,1473.43640394301,0.461270049661761,0,504,1,0,0,1,1,0,0,0,0,1,0,1.59001892532872,1721.29817279576,0,0,0,0,13.7489330166746,7.56747896089952,0,0,0,6.91788648632454,0.725823898249957,45.134309,0,12,0,3.79603772715726,0,0,0,0,1,0,0,0,0,41.8292478261498,0,0,1,"0"
1,0,0.166666666666667,0,22,10.7720463928852,3,1,0,0.174792464996776,1,0.0934653196881458,0.215430361992582,0,0,1,1,0.327440460411277,1,2,3,0,1,1,0,20.2819043075228,1,0,0,1,0,95.73,0,0,0,4.25654090577033,1,0,9.71136221398618,0.635085041974693,0,0.88694953624589,0,0,0,3846.69455027162,0,0,0,0,0,1,0,0,0,0,0,0,0,0.816496580927726,0,14,0.253423486286472,0,0,0,2330.28332964333,0.488067933539259,0,621,1,0,0,0,0,0,1,0,1,0,0,3.60439687720312,3587.88620700306,0,0,0,0,21.640955899338,4.81763464504591,0,0,1,10.0392519685887,1.72096474584571,57.612688,0,20,1,5.75325737934898,0,0,0,0,0,0,0,0,1,44.4695819212101,0,0,0,"1"
1,0,0,0,13,3.56403385943011,2.12,0,0,0,0,0,0.350059255137587,0,1,0,0,0.110004483478919,0,1,2,0,1,1,0,14.065008285218,0,0,0,0,0,32.67,0,0,0,1.81405139687851,1,0,6.50366343134467,0.138888888888889,0,0.330187537387448,0,0,0,1959.7898365944,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,7,0.0422115345075184,0,0,0,1298.12569467453,0.393802676474881,0,228,0,0,0,0,0,0,0,0,1,1,0,2.26344545495278,1367.52362915462,0,0,0,0,9.11699379944419,2.5415022726069,0,0,0,5.76792715418206,0.711181862187725,33.796344,0,12,0,4.05459119402617,0,0,0,0,0,0,0,0,0,104.010611220725,0,0,0,"0"
0,0,1.82567229965483,0,17,4.92886992104639,1.9,0,0,0.262188697495164,1,0.100520953635499,0.0441941738241592,0,0,1,0,0.153261952292123,2,1,3,0,1,0,1,34.364820951723,0,0,0,0,0,193.8,0,0,0,3.70483436657909,1,0,15.2568258643248,0.352062072615966,0,0.334357481143868,0,0,0,2472.86405716563,0,1,0,0,0,0,1,0,0,0,0,0,0,0.610076785461788,0,8,0.161174177340345,0.371087691161832,0,0,1877.41136102121,0.287863363908448,1,758,0,1,0,1,1,0,0,0,0,0,0,1.72107569973274,2347.44800604509,0,0,0,0,11.89654528886,12.9467569585141,0,0,1,6.39126649292498,1.36130037151128,52.138309,0,16,1,5.38305377579673,0,1,0,0,0,0,0,1,0,45.9277527609871,0,0,0,"1"
0,1,2.10257884474482,0,9,1.65096362444731,1.02,0,0,0.262188697495164,0,0.196332474607407,0.0600962310161253,0,0,0,0,0.107603153414757,0,0,2,0,0,0,0,23.5575256540446,0,1,0,0,0,129.34,1,0,0,2.45398261671776,0,1,12.0245023113985,0.303246536147057,0,0.190371420864681,0,0,0,1026.70715590698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230244280207614,0,0,0,1111.80086453003,0.117851130197758,1,129,1,1,0,1,0,0,0,0,1,0,0,1.01306482381928,831.242252798828,0,0,1,0,0.87720532146386,0,0,1,0,1.68160110022519,0.559163670735254,22.986793,0,10,0,3.21970277915354,0,0,0,0,0,0,0,0,0,39.5361302283047,0,0,1,"0"
0,0,0,0,9,12.9134595460009,3.77,0,0,0.0680413817439772,0,0.0510310363079829,0.339142774282495,0,0,0,0,0.418747752083034,0,4,2,0,1,0,1,14.4970955970433,0,1,0,1,0.0346474506074078,55.84,0,0,0,6.0257189119228,0,1,3.61223542562456,0.499587977710951,0,0.933293316681234,0,1,0,6260.0716133876,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8,0.302811916855419,0.785629301801026,0,0,2683.99589879777,0.866644873223016,0,565,1,0,0,1,1,0,0,1,0,0,0,7.52454338161957,6403.48184399361,1,1,0,1,33.6973369955438,10.8848601714187,0,0,0,20.1484104734147,3.15367555599302,69.404997,0,12,0,7.33934874559297,0,1,0,1,1,0,4.23421800645754,0,0,34.4578564434403,0,0,0,"0"
1,0,0,1,20,8.80082609472876,2.34,0,0,0,0,0,0.131418511130271,0,0,0,0,0.0840934901013883,1,3,2,0,1,0,0,23.6555139504161,0,1,0,0,0,115.61,0,0,0,2.29432711359512,0,1,5.71547210043357,0.15137471507731,0,0.242833846740753,0,0,0,2518.68382491908,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0909090909090909,0,10,0.0518340389940122,1.05159557413366,0,0,1514.68116887465,0.558880873770161,0,529,1,0,0,1,0,0,0,1,0,1,0,1.73099115478776,2258.01096760473,0,0,0,0,19.0402898166708,15.4008246617116,0,0,0,8.66714293734355,0.795393898858,47.780309,0,12,0,3.83693609588489,0,1,0,0,0,0,0,0,0,39.0797247236474,1,0,0,"0"
0,1,0,0,12,12.8093287430519,2.78,0,0,0.117851130197758,1,0.0912870929175277,0.219339957602571,0,0,0,1,0.205505620695143,1,4,3,1,1,0,1,19.4765319727214,0,0,0,1,0,93.14,1,0,0,3.34628508506074,1,0,3.4013065106317,0.236999240206161,0,0.652065286859573,1,0,0,2875.13238827677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.124878185327857,1.44004845911572,1,0,1658.7043273295,0.710318379528583,0,525,0,1,0,1,1,0,1,0,0,0,1,2.94619286997154,2521.07330077773,0,0,0,0,14.8143838641014,16.0752254620897,0,0,0,11.7871626329358,1.14687473737254,53.354653,0,10,0,4.86602264902262,0,1,0,0,0,0,0,0,1,31.0067945145222,0,0,0,"1"
0,0,1.82567229965483,0,15,4.92886992104639,2.23,0,0,0.262188697495164,1,0.100520953635499,0.031741736710714,0,0,1,0,0.144960327549827,2,1,3,0,1,0,1,29.2681129088339,0,0,0,0,0,159.89,0,0,0,3.66937650874031,1,0,12.2139455538431,0.352062072615966,0,0.345170523810278,0,0,0,2415.58524956277,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0.161174177340345,0.558031878717165,0,0,1866.48876040598,0.164266426608915,1,727,0,1,0,0,1,0,0,0,0,0,0,1.65328632338701,2271.71372261415,0,0,0,0,11.89654528886,10.8931574617812,0,0,1,5.3482000668852,1.34521473414656,53.996688,0,16,1,5.31716129431721,0,1,0,0,0,0,0,1,0,43.7933034241697,0,0,0,"1"
0,0,0,0,3,7.38829777839846,3.77,0,0,0.0833333333333333,0,0.0833333333333333,1.09217022373809,0,0,0,0,0.787140604845797,3,1,1,0,1,0,0,10.5644120037946,0,0,0,1,0.256445855765802,75.35,0,0,0,7.53370301108851,0,0,5.50936525234927,0.404447595927377,0,0.952636330962376,0,0,0,5389.36953102109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.365202337143788,0,1,0,2619.24159937155,1.60169259217861,0,657,0,0,0,1,1,0,1,0,0,0,0,13.3199449341712,4546.48138117903,0,0,0,0,21.2251249143934,5.05504675144533,1,0,0,18.8744716172729,4.41077830614001,75.809306,0,0,0,9.60988674367912,0,0,0,0,0,0,7.05498646639276,0,1,31.2688986736349,0,0,0,"0"
0,0,0,0,23,8.9748896990251,3.33,0,0,0.144337567297406,0,0.111803398874989,0.20020880277877,0,0,0,0,0.139062190380545,0,1,3,0,1,0,0,24.2103512056965,0,1,0,0,0,110.48,0,0,0,5.61218308924214,1,1,10.4425005079204,0.343223254884934,0,0.35443315787444,0,0,0,5952.28803119676,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,12,0.155706971414168,0.707106781186548,0,0,3034.39692950097,0.537000493208086,0,695,0,1,0,1,1,0,0,1,1,1,0,4.70361836272261,6167.560029504,1,0,0,1,25.1917650500368,8.01420317369463,0,0,0,12.9671374562413,2.45920542347162,73.509411,0,18,0,6.98178793519857,0,1,0,0,0,0,0,0,0,48.6588540873523,0,0,0,"0"
0,0,1.14471424255333,0,16,8.66942314035268,2.01,1,0,0.144337567297406,0,0.0392837100659193,0.0863091076760786,0,0,0,0,0.0522060404562393,4,0,5,0,1,0,1,27.7814090809526,0,0,0,1,0,176.87,0,0,1,2.88013068080157,1,0,11.7466667121647,0.138888888888889,0,0.331937429675162,1,0,0,2353.41080330325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0321418550329597,0.585525107475663,1,0,1564.76728462027,0.4769678865943,0,545,0,0,0,0,1,0,1,0,0,0,0,1.6535532870895,2197.78501228778,0,1,0,0,9.3878328365439,12.9437098322816,0,0,0,7.01598437742193,1.07632460627037,49.712274,0,11,1,4.33910559226392,0,1,0,0,0,0,0,1,1,36.4400194212607,0,0,0,"0"
0,1,0,0,13,12.9555645917068,3.33,0,0,0.117851130197758,1,0.0912870929175277,0.167174039471014,0,0,0,1,0.266335102446273,1,3,3,1,1,0,1,22.7011880404941,0,0,0,1,0,102.37,1,1,0,4.73932190732571,1,0,3.403561729677,0.29592480530504,0,0.798537360862029,1,0,0,4240.1284063922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.149576198258415,1.90883571285124,1,0,2277.55952770342,0.567932333481743,0,732,0,1,0,1,1,0,1,0,0,0,1,4.17607204020292,4092.35964829316,0,1,0,0,25.8265840623501,19.2976263108171,0,0,0,14.7456620842525,2.0595144284936,71.384583,0,10,0,6.49535141158944,0,1,0,0,1,0,2.03629427810821,0,1,38.7812635500631,0,0,0,"1"
0,0,0,0,9,3.10267168393334,2.78,0,0,0.117851130197758,0,0.102062072615966,0.314035241543099,0,0,0,0,0.127481966367337,1,2,2,0,1,0,0,10.9599011313546,0,0,0,0,0.0833333333333333,74.77,0,0,0,2.50080005779447,0,0,0,0.234708048410644,0,0.343713082784848,0,0,0,1770.29841080505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.120475480752427,0.5,0,0,1357.09204878203,0.637136847124151,0,365,0,0,0,0,0,0,1,0,0,0,0,1.69097331783329,1431.84230921641,0,0,0,0,11.5168188370671,7.930797223495,0,0,0,4.85561865750899,0.853024060264126,45.468274,0,11,0,3.92131503077998,0,1,0,0,1,0,1.80960188426583,0,1,28.4511601450728,0,0,0,"0"
1,0,0,0,26,6.6319994753313,3.11,1,0,0.144337567297406,0,0.0392837100659193,0.0835917325875566,0,1,1,0,0.104628791488548,0,2,2,0,1,0,0,16.5873319689365,1,0,0,0,0,81.03,0,0,0,2.76257298106067,0,0,8.44961642425413,0.268728739282632,0,0.286596465729619,0,0,1,3429.28392131621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0753034381091012,0.2,1,0,2036.15388549613,0.353944957851865,0,493,0,0,0,0,1,0,0,0,0,1,0,1.96855498151072,3401.58672621298,0,0,0,0,26.698707967459,5.61847717936685,0,0,0,8.32025186182009,1.04864929653112,52.915516,0,11,0,4.28903975168165,0,1,0,0,1,0,0,0,0,72.8869697662267,0,0,0,"0"
1,0,0.87720532146386,0,20,7.96381195202275,1.79,1,0,0.117851130197758,0,0.0204124145231932,0.0943760062656138,0,0,1,0,0.119574096999305,2,0,0,0,1,0,0,25.4131916371676,1,0,0,0,0,114.32,0,0,0,2.18294720547824,1,0,12.3765896067186,0.264777017983939,0,0.544039038877951,0,0,0,2123.48197619727,0,1,0,0,0,0,0,0,0,0,0,0,0,0.90856029641607,0,12,0.0662323882131467,0.493242414866094,1,0,1269.77910975781,0.363808188249811,0,331,1,1,0,1,0,0,1,0,0,0,0,1.77244497886077,1866.35898939649,0,0,0,0,10.6431270859131,10.4592464427943,0,0,1,8.32220572307547,0.753089694485977,35.575551,0,15,0,3.15438972864091,0,1,0,0,0,0,0,1,1,33.2507472551185,1,0,0,"0"
0,0,0,0,4,9.00727247539255,3.11,0,1,0.0555555555555556,0,0.0416666666666667,0.903160895403865,0,0,0,0,0.854417722755013,3,1,2,0,1,0,0,18.8145082320473,0,1,0,1,0.188169792102492,113.29,0,0,0,8.23535817938867,1,1,0,0.466754047913047,1,1.49122248754903,0,0,0,7300.89922399007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.307548819403193,2.25439885692666,1,0,2665.43997786261,1.76788454897564,0,531,0,0,0,0,0,0,1,1,1,0,0,18.4486415666277,6452.23286601193,0,0,0,0,15.3188817811333,18.8145082320473,1,0,0,35.6864953252004,5.15456460061892,64.33779,0,0,0,9.20839282150047,0,0,1,0,0,0,10.260689808427,0,1,34.4212832487866,0,0,0,"0"
